Parameter ID,Instance,Class Name,Module,Parameter Name,Description,Range/Enumerations,Default Value,Data Type,Access,Max Instances
74020,12,Alarm,Base,Alarm Source Zone,Set the zone of the function source. 0=inside this module,0 to 24,0,Unsigned 8-bit,R/W,14
74020,13,Alarm,Base,Alarm Source Zone,Set the zone of the function source. 0=inside this module,0 to 24,0,Unsigned 8-bit,R/W,14
74020,14,Alarm,Base,Alarm Source Zone,Set the zone of the function source. 0=inside this module,0 to 24,0,Unsigned 8-bit,R/W,14
74014,1,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,2,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,3,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,4,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,5,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,6,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,7,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,8,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,9,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,10,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,11,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,12,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,13,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74014,14,Alarm,Base,Alarm State,Monitor alarm state.,"Startup (88), None (61), Blocked (12), Alarm Low (8), Alarm High (7), Error (28)",Startup (88),Enumeration,R,14
74021,1,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,2,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,3,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,4,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,5,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,6,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,7,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,8,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,9,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,10,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,11,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,12,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,13,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
74021,14,Alarm,Base,Alarm Working Process Value,Monitor the value the alarm is comparing against alarm set points.,"-99,999.0 to 99,999.0",,IEEE Float,R,14
25031,1,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,2,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,3,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,4,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,5,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,6,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,7,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,8,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,9,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,10,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,11,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,12,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,13,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,14,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,15,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,16,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,17,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,18,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,19,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,20,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,21,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,22,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,23,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
25031,24,Math,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,24
26029,1,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,2,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,3,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,4,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,5,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,6,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,7,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
26029,8,Process Value,Base,Altitude Units,Set the units for the altitude output.,"Feet (1676), Kilofeet (1677)",Kilofeet (1677),Enumeration,R/W,8
57035,1,Temperature Input,1,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
57035,11,Temperature Input,2,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
57035,21,Temperature Input,3,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
57035,31,Temperature Input,4,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
57035,41,Temperature Input,5,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
57035,51,Temperature Input,6,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,1,Thermistor Input,1,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,2,Thermistor Input,1,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,3,Thermistor Input,1,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,4,Thermistor Input,1,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,11,Thermistor Input,2,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,12,Thermistor Input,2,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,13,Thermistor Input,2,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,14,Thermistor Input,2,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,21,Thermistor Input,3,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,22,Thermistor Input,3,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,23,Thermistor Input,3,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,24,Thermistor Input,3,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,31,Thermistor Input,4,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,32,Thermistor Input,4,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,33,Thermistor Input,4,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,34,Thermistor Input,4,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,41,Thermistor Input,5,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,42,Thermistor Input,5,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,43,Thermistor Input,5,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,44,Thermistor Input,5,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,51,Thermistor Input,6,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,52,Thermistor Input,6,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,53,Thermistor Input,6,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
56035,54,Thermistor Input,6,Ambient Offset,Set ambient temperature offset.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,1,Universal Input,1,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,2,Universal Input,1,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,3,Universal Input,1,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,4,Universal Input,1,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,11,Universal Input,2,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,12,Universal Input,2,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,13,Universal Input,2,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,14,Universal Input,2,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,21,Universal Input,3,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,22,Universal Input,3,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,23,Universal Input,3,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,24,Universal Input,3,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,31,Universal Input,4,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,32,Universal Input,4,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,33,Universal Input,4,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,34,Universal Input,4,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,41,Universal Input,5,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,42,Universal Input,5,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,43,Universal Input,5,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,44,Universal Input,5,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,51,Universal Input,6,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,52,Universal Input,6,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,53,Universal Input,6,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
55035,54,Universal Input,6,Ambient Offset,Set an offset for the ambient temperature measurement.,"-99,999.0 to 99,999.0",0.0,IEEE Float,R/W,60
57031,1,Temperature Input,1,Ambient Temperature,Monitor the ambient temperature inside controller.,"-99,999.0 to 99,999.0",,IEEE Float,R,60
